Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2015-07-21,2015,7,21,Tuesday,29,2015-29,212.43,212.74,211.39,211.75,77965000.0,191.7,-0.003951195074380798,189.25714285714284,189.9202
2015-07-22,2015,7,22,Wednesday,29,2015-29,210.93,211.77,210.89,211.37,88667900.0,191.36,-0.0017945549036614272,189.50714285714284,189.9524
2015-07-23,2015,7,23,Thursday,29,2015-29,211.53,211.65,209.75,210.18,90509100.0,190.28,-0.00563008655997943,189.69214285714287,189.97440000000003
2015-07-24,2015,7,24,Friday,29,2015-29,210.3,210.37,207.6,208.0,117755000.0,188.31,-0.010371833864617708,189.775,189.95620000000002
2015-07-27,2015,7,27,Monday,30,2015-30,206.94,207.55,206.26,206.79,132361100.0,187.21,-0.005817487256166709,189.695,189.8766
2015-07-28,2015,7,28,Tuesday,30,2015-30,207.79,209.5,206.8,209.33,123544800.0,189.51,0.012283205370033023,190.00499999999997,189.83880000000002
2015-07-29,2015,7,29,Wednesday,30,2015-30,209.48,211.04,209.31,210.77,105791300.0,190.82,0.006878916622967024,190.385,189.8154
2015-07-30,2015,7,30,Thursday,30,2015-30,210.16,211.02,209.42,210.82,91304400.0,190.86,0.00023733718553131666,190.60071428571428,189.794
2015-07-31,2015,7,31,Friday,30,2015-30,211.42,211.45,210.16,210.5,103266900.0,190.57,-0.0015179420073722083,190.64785714285716,189.7696
2015-08-03,2015,8,3,Monday,31,2015-31,210.46,210.53,208.65,209.79,113965700.0,189.93,-0.0033731014694385886,190.59,189.72119999999998
2015-08-04,2015,8,4,Tuesday,31,2015-31,209.7,210.25,208.8,209.38,81820800.0,189.56,-0.0019540030792298824,190.5107142857143,189.6746
2015-08-05,2015,8,5,Wednesday,31,2015-31,210.45,211.31,209.73,210.07,85786800.0,190.18,0.00329519262178235,190.36642857142857,189.6816
2015-08-06,2015,8,6,Thursday,31,2015-31,210.29,210.42,207.65,208.35,116030800.0,188.63,-0.00818749728214696,190.09928571428574,189.6216
2015-08-07,2015,8,7,Friday,31,2015-31,208.16,208.34,206.87,207.95,117858000.0,188.26,-0.0019202652292531486,189.79857142857148,189.5584
2015-08-10,2015,8,10,Monday,32,2015-32,209.28,210.67,209.28,210.57,80270700.0,190.64,0.012599512923225697,189.7228571428572,189.5666
2015-08-11,2015,8,11,Tuesday,32,2015-32,208.97,209.47,207.76,208.67,126081400.0,188.92,-0.009023055896842824,189.54857142857148,189.53279999999998
2015-08-12,2015,8,12,Wednesday,32,2015-32,207.11,209.14,205.36,208.92,172123700.0,189.14,0.0011979012698675184,189.46714285714287,189.50699999999998
2015-08-13,2015,8,13,Thursday,32,2015-32,208.73,209.55,208.01,208.66,89383300.0,188.91,-0.0012445493988173517,189.51000000000002,189.46659999999997
2015-08-14,2015,8,14,Friday,32,2015-32,208.43,209.51,208.26,209.42,72786500.0,189.6,0.0036424219787944967,189.6807142857143,189.4722
2015-08-17,2015,8,17,Monday,33,2015-33,208.71,210.59,208.16,210.59,79072600.0,190.65,0.005586818784034442,189.76214285714286,189.50539999999998
2015-08-18,2015,8,18,Tuesday,33,2015-33,210.26,210.68,209.7,209.98,71692700.0,190.1,-0.002896659841392424,189.71071428571426,189.55079999999998
2015-08-19,2015,8,19,Wednesday,33,2015-33,209.09,210.01,207.35,208.32,172946000.0,188.6,-0.007905579328176704,189.54928571428567,189.5668
2015-08-20,2015,8,20,Thursday,33,2015-33,206.51,208.29,203.9,203.97,194327900.0,184.66,-0.020881224519219255,189.12714285714281,189.4588
2015-08-21,2015,8,21,Friday,33,2015-33,201.73,203.94,197.52,197.83,346588500.0,179.1,-0.030102649505146184,188.35357142857137,189.22740000000002
2015-08-24,2015,8,24,Monday,34,2015-34,187.49,197.48,182.4,189.5,507244300.0,171.56,-0.042106785025324944,187.0678571428571,188.87440000000004
2015-08-25,2015,8,25,Tuesday,34,2015-34,195.43,195.45,186.92,187.27,369833100.0,169.54,-0.011767680693653637,185.59357142857138,188.49720000000005
2015-08-26,2015,8,26,Wednesday,34,2015-34,192.08,194.79,188.37,194.46,339257000.0,176.05,0.03839372347306691,184.69499999999996,188.22960000000003
2015-08-27,2015,8,27,Thursday,34,2015-34,197.02,199.42,195.21,199.27,274143900.0,180.41,0.024735237755152406,184.13428571428565,188.04320000000004
2015-08-28,2015,8,28,Friday,34,2015-34,198.5,199.84,197.92,199.28,160414400.0,180.42,5.015605892810804e-05,183.40428571428566,187.81760000000003
2015-08-31,2015,8,31,Monday,35,2015-35,198.11,199.13,197.01,197.67,163298800.0,178.96,-0.00807911844110265,182.6928571428571,187.5798
2015-09-01,2015,9,1,Tuesday,35,2015-35,193.12,194.77,190.73,191.77,256000400.0,173.62,-0.029847803995952993,181.58428571428567,187.21560000000002
2015-09-02,2015,9,2,Wednesday,35,2015-35,194.62,195.46,192.42,195.41,160269300.0,176.91,0.018981102830295304,180.7271428571428,186.91440000000003
2015-09-03,2015,9,3,Thursday,35,2015-35,196.26,198.05,194.96,195.55,152087800.0,177.04,0.0007164866537434644,179.82999999999996,186.64380000000006
2015-09-04,2015,9,4,Friday,35,2015-35,192.85,193.86,191.61,192.59,207081000.0,174.36,-0.015136805528382036,178.66642857142853,186.33120000000005
2015-09-08,2015,9,8,Tuesday,36,2015-36,195.94,197.61,195.17,197.43,116025700.0,178.74,0.02513092295024344,177.855,186.10680000000008
2015-09-09,2015,9,9,Wednesday,36,2015-36,199.32,199.47,194.35,194.79,149347700.0,176.35,-0.013371608011115699,176.98,185.9144000000001
2015-09-10,2015,9,10,Thursday,36,2015-36,194.56,197.22,194.25,195.85,158611100.0,177.31,0.005441673610335984,176.45499999999998,185.73340000000007
2015-09-11,2015,9,11,Friday,36,2015-36,195.38,196.82,194.53,196.74,119691200.0,178.12,0.00454442146813383,176.385,185.5386000000001
2015-09-14,2015,9,14,Monday,37,2015-37,196.95,197.01,195.43,196.01,79452000.0,177.45,-0.003710532384681664,176.80571428571426,185.33380000000008
2015-09-15,2015,9,15,Tuesday,37,2015-37,196.61,198.99,195.96,198.46,113806200.0,179.67,0.012499231491851726,177.5292857142857,185.1842000000001
2015-09-16,2015,9,16,Wednesday,37,2015-37,198.82,200.41,198.41,200.18,99581600.0,181.23,0.008666724359337463,177.8992857142857,185.0422000000001
2015-09-17,2015,9,17,Thursday,37,2015-37,200.02,202.89,199.28,199.73,276046600.0,180.82,-0.002248109974431478,177.92857142857142,184.95520000000008
2015-09-18,2015,9,18,Friday,37,2015-37,195.71,198.68,194.96,195.45,223657500.0,177.87,-0.016341238476009212,177.74642857142857,184.8026000000001
2015-09-21,2015,9,21,Monday,38,2015-38,196.44,197.68,195.21,196.46,105726200.0,178.79,0.005167655408198746,177.7342857142857,184.62160000000011
2015-09-22,2015,9,22,Tuesday,38,2015-38,193.88,194.46,192.56,193.91,153890900.0,176.47,-0.012979715327548269,177.93785714285713,184.3528000000001
2015-09-23,2015,9,23,Wednesday,38,2015-38,194.11,194.67,192.91,193.6,92790600.0,176.18,-0.0015989773185949296,177.88571428571427,184.0616000000001
2015-09-24,2015,9,24,Thursday,38,2015-38,192.15,193.45,190.56,192.9,159378800.0,175.55,-0.0036158456315388277,177.7792857142857,183.75920000000008
2015-09-25,2015,9,25,Friday,38,2015-38,194.64,195.0,191.81,192.85,155054800.0,175.5,-0.0002587649341787568,177.86071428571427,183.42520000000007
2015-09-28,2015,9,28,Monday,39,2015-39,191.78,191.91,187.64,188.01,178515900.0,171.1,-0.025097479297142233,177.315,182.99980000000008
2015-09-29,2015,9,29,Tuesday,39,2015-39,188.27,189.74,186.93,188.12,159045600.0,171.2,0.0005852130694612434,176.94714285714284,182.57440000000008
2015-09-30,2015,9,30,Wednesday,39,2015-39,190.37,191.83,189.44,191.63,163452000.0,174.39,0.018658376629696827,176.73857142857142,182.22820000000007
2015-10-01,2015,10,1,Thursday,39,2015-39,192.08,192.49,189.82,192.13,131079000.0,174.85,0.002609259972363054,176.50499999999997,181.89800000000005
2015-10-02,2015,10,2,Friday,39,2015-39,189.77,195.03,189.12,195.0,211003300.0,177.46,0.014937603916384434,176.50571428571428,181.64160000000004
2015-10-05,2015,10,5,Monday,40,2015-40,196.46,198.74,196.33,198.47,126320800.0,180.62,0.017794996998254042,176.5735714285714,181.48780000000005
2015-10-06,2015,10,6,Tuesday,40,2015-40,198.31,198.98,197.0,197.79,110274500.0,180.0,-0.0034262488033135474,176.48571428571427,181.34360000000007
2015-10-07,2015,10,7,Wednesday,40,2015-40,198.9,199.83,197.48,199.41,124307300.0,181.47,0.008190367552662225,176.53214285714282,181.18280000000007
2015-10-08,2015,10,8,Thursday,40,2015-40,198.95,201.55,198.59,201.21,153055200.0,183.11,0.009026721125995119,176.90642857142853,181.02860000000007
2015-10-09,2015,10,9,Friday,40,2015-40,201.38,201.9,200.58,201.33,107069200.0,183.22,0.0005963201149041808,177.2228571428571,180.87580000000005
2015-10-12,2015,10,12,Monday,41,2015-41,201.42,201.76,200.91,201.52,56395600.0,183.39,0.0009438329060142969,177.71714285714282,180.73220000000003
2015-10-13,2015,10,13,Tuesday,41,2015-41,200.65,202.16,200.05,200.25,88038700.0,182.24,-0.006302067061022543,178.15,180.57840000000004
2015-10-14,2015,10,14,Wednesday,41,2015-41,200.18,200.87,198.94,199.29,99106200.0,181.36,-0.0047941842476587615,178.565,180.41440000000006
2015-10-15,2015,10,15,Thursday,41,2015-41,200.08,202.36,199.64,202.35,134142200.0,184.15,0.015354514711097389,179.18285714285713,180.29380000000003
2015-10-16,2015,10,16,Friday,41,2015-41,202.83,203.29,201.92,203.27,114580100.0,184.98,0.004546639095710292,180.17428571428573,180.22080000000005
2015-10-19,2015,10,19,Monday,42,2015-42,202.5,203.37,202.13,203.37,76523900.0,185.08,0.0004919523637676448,181.1657142857143,180.15720000000005
2015-10-20,2015,10,20,Tuesday,42,2015-42,202.85,203.84,202.55,203.11,78448500.0,184.84,-0.0012783317856766008,181.9121428571429,180.04120000000006
2015-10-21,2015,10,21,Wednesday,42,2015-42,203.61,203.79,201.65,201.85,102038000.0,183.69,-0.006203614058399198,182.54357142857148,179.93660000000008
2015-10-22,2015,10,22,Thursday,42,2015-42,202.98,205.51,201.85,205.26,174911700.0,186.8,0.016893805806667883,183.21071428571435,179.88980000000006
2015-10-23,2015,10,23,Friday,42,2015-42,207.25,207.95,206.3,207.51,144442300.0,188.84,0.010961531753757692,183.79785714285723,179.88840000000008
2015-10-26,2015,10,26,Monday,43,2015-43,207.3,207.37,206.56,207.0,69033000.0,188.38,-0.0024575791855203644,184.39642857142866,179.86400000000006
2015-10-27,2015,10,27,Tuesday,43,2015-43,206.2,207.0,205.79,206.6,77905800.0,188.01,-0.0019323507148506502,184.86357142857153,179.81120000000007
2015-10-28,2015,10,28,Wednesday,43,2015-43,207.0,208.98,206.21,208.95,135906700.0,190.15,0.011374540050345106,185.36642857142868,179.81220000000005
2015-10-29,2015,10,29,Thursday,43,2015-43,208.35,209.27,208.21,208.83,90525500.0,190.04,-0.0005743112818503704,185.85357142857154,179.84100000000007
2015-10-30,2015,10,30,Friday,43,2015-43,209.06,209.44,207.74,207.93,131076900.0,189.22,-0.004309769640857608,186.27000000000012,179.93220000000005
2015-11-02,2015,11,2,Monday,44,2015-44,208.32,210.62,208.17,210.39,86270800.0,191.46,0.011831176539984556,186.92857142857156,180.17940000000002
2015-11-03,2015,11,3,Tuesday,44,2015-44,209.97,211.66,209.7,211.0,95246100.0,192.02,0.002899081334624576,187.6900000000001,180.58860000000004
2015-11-04,2015,11,4,Wednesday,44,2015-44,211.35,211.5,209.72,210.36,96224500.0,191.44,-0.0030331818331718052,188.2107142857144,181.02660000000003
2015-11-05,2015,11,5,Thursday,44,2015-44,210.43,210.98,209.09,210.15,78408700.0,191.25,-0.0009980890285530286,188.65857142857155,181.33060000000006
2015-11-06,2015,11,6,Friday,44,2015-44,209.74,210.32,208.46,210.04,110471500.0,191.15,-0.0005237184038588971,189.092142857143,181.54540000000006
2015-11-09,2015,11,9,Monday,45,2015-45,209.31,209.49,206.95,208.08,131008700.0,189.36,-0.00933144693786303,189.41500000000013,181.72420000000005
2015-11-10,2015,11,10,Tuesday,45,2015-45,207.51,208.6,207.19,208.56,75874600.0,189.8,0.0023069308247103404,189.8514285714287,181.94100000000006
2015-11-11,2015,11,11,Wednesday,45,2015-45,208.88,208.94,207.66,207.74,67846000.0,189.05,-0.003931544196528525,190.012142857143,182.24960000000002
2015-11-12,2015,11,12,Thursday,45,2015-45,206.5,207.06,204.82,204.84,121315200.0,186.41,-0.013960120651627217,189.83857142857156,182.43960000000004
2015-11-13,2015,11,13,Friday,45,2015-45,204.35,204.67,202.44,202.54,153577100.0,184.32,-0.011228346241421328,189.54857142857153,182.58520000000001
2015-11-16,2015,11,16,Monday,46,2015-46,202.32,205.69,202.18,205.62,117645200.0,187.12,0.01520714494744646,189.48500000000013,182.84040000000002
2015-11-17,2015,11,17,Tuesday,46,2015-46,205.99,207.04,204.88,205.47,121123700.0,186.99,-0.000729576367042406,189.25928571428582,183.0054
2015-11-18,2015,11,18,Wednesday,46,2015-46,206.04,208.9,205.99,208.73,121342500.0,189.95,0.015865978518293966,189.25285714285724,183.27740000000003
2015-11-19,2015,11,19,Thursday,46,2015-46,208.59,209.05,208.2,208.55,88220500.0,189.79,-0.0008621741553235251,189.29357142857154,183.52700000000004
2015-11-20,2015,11,20,Friday,46,2015-46,209.45,210.12,208.86,209.31,94011500.0,190.48,0.003643986008071476,189.22357142857155,183.7742
2015-11-23,2015,11,23,Monday,47,2015-47,209.38,209.98,208.52,209.07,64931200.0,190.26,-0.001146326723783786,189.09785714285724,184.03040000000001
2015-11-24,2015,11,24,Tuesday,47,2015-47,207.87,209.83,207.41,209.35,98874400.0,190.52,0.0013389962115775145,189.03214285714293,184.24740000000003
2015-11-25,2015,11,25,Wednesday,47,2015-47,209.5,209.74,209.01,209.32,51980100.0,190.49,-0.00014320338933915266,188.97785714285723,184.4326
2015-11-27,2015,11,27,Friday,47,2015-47,209.43,209.8,208.86,209.56,37317800.0,190.71,0.0011465922244160431,188.94642857142867,184.6304
2015-11-30,2015,11,30,Monday,48,2015-48,209.75,209.89,208.56,208.69,112822700.0,189.92,-0.004151696587622045,188.98642857142866,184.8714
2015-12-01,2015,12,1,Tuesday,48,2015-48,209.44,210.82,209.11,210.68,97858400.0,191.73,0.009535868877484477,189.1242857142858,185.13019999999997
2015-12-02,2015,12,2,Wednesday,48,2015-48,210.62,211.0,208.23,208.53,108441300.0,189.77,-0.010205202330080043,189.17571428571435,185.3962
2015-12-03,2015,12,3,Thursday,48,2015-48,208.83,209.15,204.75,205.61,166224200.0,187.11,-0.014002680585965877,189.22571428571436,185.6148
2015-12-04,2015,12,4,Friday,48,2015-48,205.61,209.97,205.61,209.62,192913900.0,190.76,0.01950274507603722,189.68571428571434,185.919
2015-12-07,2015,12,7,Monday,49,2015-49,209.23,209.73,207.2,208.35,102027100.0,189.61,-0.006058468193481881,189.8635714285715,186.20120000000003
2015-12-08,2015,12,8,Tuesday,49,2015-49,206.49,208.29,205.78,206.95,103372400.0,188.33,-0.006719406204586553,189.9592857142858,186.5458
2015-12-09,2015,12,9,Wednesday,49,2015-49,206.19,208.68,204.18,205.34,162401500.0,186.87,-0.007779721002103113,189.7392857142858,186.85920000000002
2015-12-10,2015,12,10,Thursday,49,2015-49,205.42,207.43,205.14,205.87,116128900.0,187.35,0.0025812104277276315,189.56500000000008,187.11840000000004
2015-12-11,2015,12,11,Friday,49,2015-49,203.35,204.14,201.51,201.88,211173300.0,183.72,-0.019381193858280965,189.08214285714294,187.2958
2015-12-14,2015,12,14,Monday,50,2015-50,202.07,203.05,199.95,202.9,182385200.0,184.65,0.0050524803315552536,188.68142857142863,187.43960000000004
2015-12-15,2015,12,15,Tuesday,50,2015-50,204.7,206.11,202.87,205.03,154069600.0,186.59,0.010497925057461943,188.40071428571437,187.55900000000003
2015-12-16,2015,12,16,Wednesday,50,2015-50,206.37,208.39,204.8,208.03,197017000.0,189.32,0.014632043227668978,188.31714285714295,187.74540000000002
2015-12-17,2015,12,17,Thursday,50,2015-50,208.4,208.48,204.84,204.86,173092500.0,186.43,-0.01523839414731154,188.01142857142867,187.8446
2015-12-18,2015,12,18,Friday,50,2015-50,202.77,202.93,199.83,200.02,251393500.0,183.11,-0.017815013693374016,187.5250000000001,187.8446
2015-12-21,2015,12,21,Monday,51,2015-51,201.41,201.88,200.09,201.67,99094300.0,184.62,0.00824913397926208,187.01714285714294,187.87260000000006
2015-12-22,2015,12,22,Tuesday,51,2015-51,202.72,203.85,201.55,203.5,111026200.0,186.3,0.009074505412800526,186.76928571428581,187.93080000000006
2015-12-23,2015,12,23,Wednesday,51,2015-51,204.69,206.07,204.58,206.02,110987200.0,188.6,0.01238299995978398,186.87571428571437,188.05800000000008
2015-12-24,2015,12,24,Thursday,51,2015-51,205.72,206.33,205.42,205.68,48539600.0,188.29,-0.0016502077383149238,186.69928571428576,188.19660000000007
2015-12-28,2015,12,28,Monday,52,2015-52,204.86,205.26,203.94,205.21,65899900.0,187.86,-0.0022852762165550544,186.57428571428576,188.2708000000001
2015-12-29,2015,12,29,Tuesday,52,2015-52,206.51,207.79,206.47,207.4,92640700.0,189.87,0.010672074004612675,186.68428571428578,188.36860000000013
2015-12-30,2015,12,30,Wednesday,52,2015-52,207.11,207.21,205.76,205.93,63317700.0,188.52,-0.007087808654079875,186.8021428571429,188.43740000000014
2015-12-31,2015,12,31,Thursday,52,2015-52,205.13,205.89,203.87,203.87,114877900.0,186.63,-0.010003187409134973,186.75071428571437,188.4732000000001
2016-01-04,2016,1,4,Monday,01,2016-01,200.49,201.03,198.59,201.02,222353500.0,184.03,-0.01397965575785487,186.77285714285725,188.4800000000001
2016-01-05,2016,1,5,Tuesday,01,2016-01,201.4,201.9,200.05,201.36,110845800.0,184.34,0.0016914193984636228,186.7507142857144,188.43080000000012
2016-01-06,2016,1,6,Wednesday,01,2016-01,198.34,200.06,197.6,198.82,152112600.0,182.01,-0.012614351968812332,186.4235714285715,188.29420000000013
2016-01-07,2016,1,7,Thursday,01,2016-01,195.33,197.44,193.59,194.05,213436100.0,177.64,-0.0239915280424845,185.58928571428578,188.07940000000013
2016-01-08,2016,1,8,Friday,01,2016-01,195.19,195.85,191.58,191.92,209817200.0,175.69,-0.010976269262391813,184.82214285714295,187.83300000000014
2016-01-11,2016,1,11,Monday,02,2016-02,193.01,193.41,189.82,192.11,187941300.0,175.87,0.000989723326474401,184.30500000000006,187.54740000000015
2016-01-12,2016,1,12,Tuesday,02,2016-02,193.82,194.55,191.14,193.66,172330500.0,177.29,0.00806847291602053,183.78142857142865,187.29240000000016
2016-01-13,2016,1,13,Wednesday,02,2016-02,194.45,194.86,188.38,188.83,221168900.0,172.87,-0.024940613079581953,182.8221428571429,186.9654000000002
2016-01-14,2016,1,14,Thursday,02,2016-02,189.55,193.26,187.66,191.93,240795600.0,175.7,0.016416890473973655,181.90071428571432,186.6502000000002
2016-01-15,2016,1,15,Friday,02,2016-02,186.77,188.76,185.52,187.81,324846400.0,171.93,-0.021466221933823637,180.7321428571429,186.24840000000023
2016-01-19,2016,1,19,Tuesday,03,2016-03,189.96,190.11,186.2,188.06,195244400.0,172.16,0.0013311446672652494,179.6107142857143,185.86280000000022
2016-01-20,2016,1,20,Wednesday,03,2016-03,185.03,187.5,181.02,185.65,286547800.0,169.95,-0.012815055201548908,178.18785714285715,185.43680000000023
2016-01-21,2016,1,21,Thursday,03,2016-03,186.21,188.87,184.64,186.69,195772900.0,170.91,0.005601914715505973,176.93,185.03200000000024
2016-01-22,2016,1,22,Friday,03,2016-03,189.78,190.76,188.88,190.52,168319600.0,174.41,0.020515330004747145,176.05714285714285,184.7330000000002
2016-01-25,2016,1,25,Monday,04,2016-04,189.92,190.15,187.41,187.64,130371700.0,171.78,-0.01511661863949032,175.18214285714285,184.37260000000023
2016-01-26,2016,1,26,Tuesday,04,2016-04,188.42,190.53,188.02,190.2,141036800.0,174.12,0.01364329312978163,174.45214285714283,184.07400000000027
2016-01-27,2016,1,27,Wednesday,04,2016-04,189.58,191.56,187.06,188.13,185681700.0,172.23,-0.010883491354410246,173.75357142857138,183.79040000000026
2016-01-28,2016,1,28,Thursday,04,2016-04,189.96,190.2,187.16,189.11,143798800.0,173.12,0.005209293605894949,173.43071428571423,183.56640000000027
2016-01-29,2016,1,29,Friday,04,2016-04,190.02,193.88,189.88,193.72,210529300.0,177.34,0.024377431529367,173.5485714285714,183.37080000000026
2016-02-01,2016,2,1,Monday,05,2016-05,192.53,194.58,191.84,193.65,136061600.0,177.28,-0.0003615457154854118,173.6492857142857,183.1766000000003
2016-02-02,2016,2,2,Tuesday,05,2016-05,191.96,191.97,189.54,190.16,182564900.0,174.08,-0.018022282094225628,173.42,182.85920000000027
2016-02-03,2016,2,3,Wednesday,05,2016-05,191.41,191.78,187.1,191.3,205054900.0,175.13,0.005995231898231035,173.58142857142857,182.56600000000023
2016-02-04,2016,2,4,Thursday,05,2016-05,190.71,192.75,189.96,191.6,139531800.0,175.4,0.0015680748089397234,173.56,182.26440000000025
2016-02-05,2016,2,5,Friday,05,2016-05,190.99,191.67,187.2,187.95,180788300.0,172.06,-0.01904998361044785,173.56928571428574,181.90040000000022
2016-02-08,2016,2,8,Monday,06,2016-06,185.77,186.12,182.8,185.42,191526700.0,169.74,-0.013460982147623812,173.39642857142857,181.4848000000002
2016-02-09,2016,2,9,Tuesday,06,2016-06,183.36,186.94,183.2,185.43,184513100.0,169.75,5.402558961153936e-05,173.3821428571429,181.07000000000022
2016-02-10,2016,2,10,Wednesday,06,2016-06,186.41,188.34,185.12,185.27,148214100.0,169.61,-0.0008631941924459596,173.28928571428577,180.64800000000025
2016-02-11,2016,2,11,Thursday,06,2016-06,182.34,184.1,181.09,182.86,219058900.0,167.4,-0.013007860476983324,172.7885714285715,180.19760000000025
2016-02-12,2016,2,12,Friday,06,2016-06,184.96,186.65,183.96,186.63,127632400.0,170.85,0.02061696860083373,172.7221428571429,179.78000000000026
2016-02-16,2016,2,16,Tuesday,07,2016-07,188.77,189.81,187.63,189.78,120250700.0,173.74,0.01687807388313578,172.69500000000002,179.45940000000024
2016-02-17,2016,2,17,Wednesday,07,2016-07,191.16,193.32,191.01,192.88,136009500.0,176.57,0.016334625453717555,173.00500000000005,179.24860000000024
2016-02-18,2016,2,18,Thursday,07,2016-07,193.2,193.27,191.72,192.09,102343000.0,175.85,-0.004095776319247291,173.20000000000005,178.95040000000023
2016-02-19,2016,2,19,Friday,07,2016-07,191.17,192.18,190.45,192.0,114793000.0,175.77,-0.0004683924066284373,173.0878571428572,178.67360000000022
2016-02-22,2016,2,22,Monday,08,2016-08,193.87,194.95,193.79,194.78,103640300.0,178.31,0.014479309065695611,173.1614285714286,178.47320000000022
2016-02-23,2016,2,23,Tuesday,08,2016-08,194.0,194.32,192.18,192.32,111455300.0,176.06,-0.012629647517575893,173.30285714285716,178.25700000000018
2016-02-24,2016,2,24,Wednesday,08,2016-08,190.63,193.53,189.32,193.2,150812200.0,176.87,0.004575620018396176,173.42714285714285,178.0474000000002
2016-02-25,2016,2,25,Thursday,08,2016-08,193.73,195.55,192.83,195.54,110728300.0,179.01,0.012111769680277717,173.68499999999997,177.9532000000002
2016-02-26,2016,2,26,Friday,08,2016-08,196.57,196.68,194.9,195.09,129833700.0,178.6,-0.0023013233333710748,174.15214285714282,177.83220000000023
2016-02-29,2016,2,29,Monday,09,2016-09,195.11,196.23,193.33,193.56,125918100.0,177.2,-0.007842701358014681,174.68499999999995,177.64440000000025
2016-03-01,2016,3,1,Tuesday,09,2016-09,195.01,198.21,194.45,198.11,141799700.0,181.36,0.023507072160023235,175.51428571428568,177.48520000000025
2016-03-02,2016,3,2,Wednesday,09,2016-09,197.74,199.06,197.25,199.0,102415000.0,182.18,0.0044925418353602975,176.41214285714278,177.40020000000027
2016-03-03,2016,3,3,Thursday,09,2016-09,198.79,199.8,198.11,199.78,95172200.0,182.89,0.003919475980425968,177.51857142857133,177.39580000000024
2016-03-04,2016,3,4,Friday,09,2016-09,200.01,201.35,199.03,200.43,129293600.0,183.49,0.003253742254121894,178.42142857142852,177.37320000000022
2016-03-07,2016,3,7,Monday,10,2016-10,199.34,201.07,199.25,200.59,100219000.0,183.63,0.0007982609404326713,179.12785714285707,177.3198000000002
2016-03-08,2016,3,8,Tuesday,10,2016-10,199.32,199.92,198.21,198.4,123974900.0,181.63,-0.010917788034041198,179.48928571428564,177.1804000000002
2016-03-09,2016,3,9,Wednesday,10,2016-10,199.36,199.79,198.43,199.38,94801200.0,182.52,0.00493946996492256,179.96571428571423,177.06500000000017
2016-03-10,2016,3,10,Thursday,10,2016-10,199.96,201.07,197.38,199.54,156838700.0,182.67,0.0008023812951361009,180.45857142857136,176.96120000000016
2016-03-11,2016,3,11,Friday,10,2016-10,201.26,202.81,199.52,202.76,137964500.0,185.62,0.016137169869887558,180.9807142857142,176.87620000000018
2016-03-14,2016,3,14,Monday,11,2016-11,202.16,203.04,201.77,202.5,73612000.0,185.38,-0.0012823191867470385,181.64642857142852,176.81340000000014
2016-03-15,2016,3,15,Tuesday,11,2016-11,201.36,202.53,201.05,202.17,93169100.0,185.08,-0.0016295885474116867,182.23285714285709,176.78240000000017
2016-03-16,2016,3,16,Wednesday,11,2016-11,201.6,203.82,201.55,203.34,129303200.0,186.15,0.005786905258440278,182.7428571428571,176.82480000000015
2016-03-17,2016,3,17,Thursday,11,2016-11,203.24,205.23,202.77,204.63,134278500.0,187.33,0.006344372936796017,183.36642857142854,176.88460000000015
2016-03-18,2016,3,18,Friday,11,2016-11,204.17,204.78,203.8,204.38,138372400.0,188.07,0.0039295846579787685,184.14285714285714,177.00580000000014
2016-03-21,2016,3,21,Monday,12,2016-12,204.07,204.94,203.8,204.67,72926700.0,188.33,0.0014188916564090714,184.64071428571427,177.21960000000013
2016-03-22,2016,3,22,Tuesday,12,2016-12,203.76,205.23,203.57,204.56,97471900.0,188.23,-0.0005376500463719625,185.07285714285715,177.47040000000013
2016-03-23,2016,3,23,Wednesday,12,2016-12,204.11,204.33,203.01,203.21,81052500.0,186.99,-0.006599402640977026,185.36571428571432,177.6928000000001
2016-03-24,2016,3,24,Thursday,12,2016-12,202.0,203.16,201.74,203.12,84360900.0,186.91,-0.00044261093120068207,185.60999999999999,177.88520000000008
2016-03-28,2016,3,28,Monday,13,2016-13,203.61,203.86,202.71,203.24,62408200.0,187.02,0.0005906541451796699,185.85214285714284,178.16820000000007
2016-03-29,2016,3,29,Tuesday,13,2016-13,202.76,205.25,202.4,205.12,92922900.0,188.75,0.009250050137210364,186.36071428571427,178.42920000000007
2016-03-30,2016,3,30,Wednesday,13,2016-13,206.3,206.87,205.59,206.02,86365300.0,189.58,0.004387724299415252,186.86499999999998,178.78220000000005
2016-03-31,2016,3,31,Thursday,13,2016-13,205.91,206.41,205.33,205.52,94584100.0,189.12,-0.002426993596996385,187.32571428571424,179.12140000000008
2016-04-01,2016,4,1,Friday,13,2016-13,204.35,207.14,203.98,206.92,114423500.0,190.4,0.006811921386880249,187.66714285714284,179.53040000000004
2016-04-04,2016,4,4,Monday,14,2016-14,206.83,207.07,205.89,206.25,63497000.0,189.79,-0.003237784420071832,187.98214285714283,179.90800000000007
2016-04-05,2016,4,5,Tuesday,14,2016-14,204.67,206.26,203.89,204.19,99662200.0,187.89,-0.009987952934759625,188.1828571428571,180.17760000000007
2016-04-06,2016,4,6,Wednesday,14,2016-14,204.19,206.49,203.98,206.42,91839800.0,189.94,0.010921046594207784,188.4535714285714,180.54080000000005
